TIPO,VETA_POLIG,Toneladas,Ag (g/t),Au (g/t),Pot .(m),LEY AG-EQ,ONZAS,VPT AG,VPT AU,VLP,COSTO TOTAL,INGRESO,COSTO,MARGEN ANTES AVANCE,PU METRAJE,METROS POSIBLES,FR,DIL,Ton Dil,Ag Dil,Au Dil,VLP Dil,Pot Dil,Ag-eq Dil,Oz ag-eq dil,Ingreso Dil,Costo Dil,Margen Dil sin avance,Metros posibles Final,t dil * ag dil,t dil * au dil,t dil * pot dil,t dil * vlp dil,t dil * ag-eq dil,t dil * dil,t dil * fact recup,P-COD EVAL,P-COND-AG27-AU1800,PLAN,PRIORIDAD,PLAN_F
M+I,YurikaPNM1929 C,182,"1,828.05",7.39,1.16,"2,463.63",14394,0.70807212,47.5981361,1646.165634,123.8,299152.7724,22497.80487,276654.9675,2200,126,0.4,0.831,133.12792,998.1567127,4.035370952,898.843075,2.132864093,1345.198615,5757.66372,119661.1089,16481.23649,103179.8725,46.89994203,132882.527,537.2205412,155.0396129,119661.1089,179083.4935,110.6861705,53.25116799,-,-,PLAN 3,74,-
M+I,YurikaPNM1929 D,268,529.10,2.63,0.92,755.14,6499,0.70807212,47.5981361,499.7487316,123.8,133772.7905,33138.79639,100633.9941,2200,46,0.4,1.336,250.0968828,226.5196523,1.125281475,213.9535511,2.140113819,323.2938592,2599.539808,53509.1162,30961.99409,22547.12211,10.24869187,56651.85894,281.4293892,229.1463525,53509.1162,80854.78641,334.0747718,100.0387531,-,-,PLAN 3,214,-
M+I,YurikaPNM1929 E,"1,995",273.95,0.92,1.44,352.66,22616,0.70807212,47.5981361,237.5384527,123.8,473803.897,246936.535,226867.3619,2200,103,0.4,0.908,1522.287385,143.583955,0.4796425,124.4978843,2.755786175,184.83321,9046.225148,189521.5588,188459.1782,1062.380537,0.482900244,218576.0434,730.1537266,2198.721451,189521.5588,281369.2639,1382.19402,608.914954,-,-,PLAN 3,343,-
M+I,YurikaPNM1929 F,191,414.30,2.41,1.42,621.84,3823,0.70807212,47.5981361,408.2205068,123.8,78058.74345,23672.67758,54386.06586,2200,25,0.4,0.743,133.3164475,237.6911496,1.384579741,234.205891,2.479544892,356.7650073,1529.173353,31223.49738,16504.5762,14718.92117,6.690418716,31688.13967,184.5872523,189.6525583,31223.49738,47562.64337,99.05391487,53.32657901,-,-,PLAN 3,242,-
M+I,YurikaPNM1929 G,806,424.58,2.21,1.04,614.45,15916,0.70807212,47.5981361,405.7184897,123.8,326869.222,99740.11713,227129.1049,2200,103,0.4,1.015,649.4061182,210.6919097,1.095613811,201.3342424,2.098168029,304.9146974,6366.276145,130747.6888,80396.47744,50351.21136,22.88691426,136824.6152,711.4983118,676.160016,130747.6888,198013.4701,659.2439474,259.7624473,-,-,PLAN 3,141,-
M+I,YurikaPNM1929 H,157,401.11,2.35,1.21,603.02,3044,0.70807212,47.5981361,395.7623038,123.8,62142.85224,19439.15586,42703.69637,2200,19,0.4,1.095,131.5859505,191.4557315,1.120626885,188.9042166,2.5328629,287.8296436,1217.68731,24857.14089,16290.34067,8566.800222,3.894000101,25192.88441,147.4587538,159.0847066,24857.14089,37874.33724,144.0921675,52.6343802,-,-,PLAN 3,285,-
M+I,YurikaPNM1947 A,257,278.31,2.89,1.03,526.95,4356,0.70807212,47.5981361,334.6760415,123.8,86051.07974,31831.15117,54219.92856,2200,25,0.4,1.160,222.1678958,128.8357731,1.338388545,154.9298191,2.219928686,243.937188,1742.408789,34420.43189,27504.3855,6916.046396,3.143657453,28623.17262,297.3469667,228.3130391,34420.43189,54195.01176,257.7543836,88.86715831,-,-,PLAN 3,297,-
M+I,YurikaPNM1947 B,492,448.79,3.17,1.26,721.54,11422,0.70807212,47.5981361,468.7320853,123.8,230794.8828,60956.79682,169838.086,2200,77,0.4,1.108,415.2569068,212.8586391,1.504176683,222.3152742,2.658421761,342.2178338,4568.885146,92317.95311,51408.80506,40909.14805,18.59506729,88391.02005,624.6197568,523.5827953,92317.95311,142108.3191,460.2755395,166.1027627,-,-,PLAN 3,166,-
M+I,YurikaPNM1947 C,200,221.40,0.50,0.86,264.53,1705,0.70807212,47.5981361,180.6382598,123.8,36217.57033,24821.62534,11395.94499,2200,5,0.4,1.620,210.1340916,84.49974987,0.191392153,68.94182672,2.260161728,100.959475,682.0784661,14487.02813,26014.60054,-11527.57241,-5.23980564,17756.27818,40.21801615,181.2629649,14487.02813,21215.02757,340.449762,84.05363664,-,-,PLAN 3,399,-
M+I,YurikaPNM1947 D,"3,682",469.51,1.69,1.05,614.60,72757,0.70807212,47.5981361,412.7466893,123.8,1519777.873,455844.9662,1063932.906,2200,484,0.4,1.122,3124.944775,221.2867022,0.795158473,194.5350055,2.225401991,289.6703309,29102.95585,607911.149,386868.1632,221042.9858,100.4740845,691508.7239,2484.826317,3277.66816,607911.149,905203.7872,3505.278958,1249.97791,-,-,PLAN 3,28,3
M+I,YurikaPNM1948 A,254,222.20,3.19,0.90,496.31,4054,0.70807212,47.5981361,309.0427976,123.8,78519.56474,31454.29108,47065.27365,2200,21,0.4,1.207,224.3234063,100.6670002,1.444003328,140.0113631,1.997011977,224.8512864,1621.663365,31407.82589,27771.2377,3636.588199,1.652994636,22581.96438,323.9237452,202.955076,31407.82589,50439.40647,270.8187843,89.72936251,-,-,PLAN 3,318,-
M+I,YurikaPNM1950 A,753,233.28,1.26,1.32,341.67,8277,0.70807212,47.5981361,225.1695537,123.8,169661.1833,93281.05929,76380.124,2200,35,0.4,0.748,526.7640263,133.4755827,0.721087902,128.8327789,2.299446555,195.4891423,3310.773633,67864.47332,65213.38646,2651.086861,1.205039482,70310.13536,379.8431668,693.0365443,67864.47332,102976.6477,393.8962417,210.7056105,-,-,PLAN 3,331,-
M+I,YurikaPNM1950 B,"2,071",412.32,2.91,2.09,662.40,44098,0.70807212,47.5981361,430.3658359,123.8,891135.348,256345.9896,634789.3584,2200,289,0.4,0.549,1282.984244,266.1831064,1.877283826,277.8320474,3.234340848,427.6295154,17639.23451,356454.1392,158833.4494,197620.6898,89.82758628,341508.7315,2408.52557,2678.87013,356454.1392,548641.9305,704.3767959,513.1936975,-,-,PLAN 3,31,3
INF,AndresPNM1930 D,76.64625089,663.783803,2.032854319,2.915528449,838.61,2067,0.70807212,47.5981361,566.7668808,123.8,43440.55655,9488.805861,33951.75069,2200,15,0.4,0.085,33.27111606,611.6601536,1.873224354,522.2614891,3.163980112,772.757448,826.6112412,17376.22262,4118.964169,13257.25845,6.026026568,20350.61596,62.32426488,97.0028854,17376.22262,25710.50274,2.83525415,13.30844643,-,-,PLAN 3,47,3
INF,AndresPNM1932 B,1.423158098,300.8343345,1.080653581,2.44,393.77,18,0.70807212,47.5981361,264.4495011,123.8,376.3534489,176.1869725,200.1664764,2200,0,0.4,0.198,0.682207858,251.0289578,0.901743288,220.667906,2.92410797,328.5788806,7.206876861,150.5413796,84.45733287,66.08404668,0.030038203,171.2539277,0.615176358,1.664587175,150.5413796,224.1590944,0.135353386,0.272883143,-,-,PLAN 3,37,3
INF,BettyRPNM9254 A,386.5601136,150.042934,0.597581646,0.921150627,201.43,2503,0.70807212,47.5981361,134.6849908,123.8,52063.84535,47856.14207,4207.703284,2200,2,0.4,0.261,194.9103676,119.0303304,0.474066581,106.846744,1.161150627,159.8000563,1001.388516,20825.53814,24129.90351,-3304.365368,-1.501984258,23200.24545,92.40049152,179.5418073,20825.53814,31146.68772,50.7826699,77.96414704,-,-,PLAN 3,370,-
INF,CarmenRPNM1224 B,361.2763993,416.3660976,0.807561971,0.86103489,485.82,5643,0.70807212,47.5981361,333.2556698,123.8,120397.4084,44726.01823,75671.3902,2200,34,0.4,0.279,184.7906166,325.6079715,0.631532242,260.6136841,1.10103489,379.9197443,2257.160892,48158.96338,22877.07833,25281.88504,11.49176593,60169.29781,116.7012324,159.1111682,48158.96338,70205.6038,51.50749232,73.91624664,-,-,PLAN 3,206,-
INF,CentralPNM9003 A,93.01519102,147.6369703,0.485550744,2.586546952,189.39,566,0.70807212,47.5981361,127.6489329,123.8,11873.28987,11515.28065,358.0092271,2200,0,0.4,0.097,40.79941217,134.6341064,0.442786724,116.4064798,2.836353773,172.7137647,226.5539271,4749.31595,5050.967226,-301.6512764,-0.137114217,5492.992398,18.06543807,105.5295952,4749.31595,7046.620072,3.940377512,16.31976487,0,-,PLAN 3,58,3
INF,CentralPNM9004 C,202.3820153,417.62,6.275,1.110154976,957.27,6229,0.70807212,47.5981361,594.3833826,123.8,120292.5069,25054.8935,95237.61335,2200,43,0.4,0.170,94.7041744,356.9801555,5.363848655,508.0768936,1.298735837,818.2711398,2491.478217,48117.00274,11724.37679,36392.62595,16.5421027,33807.5109,507.9788585,105.1363105,48117.00274,77493.69273,16.08729876,37.88166976,0,-,PLAN 3,23,-
INF,CentralPNM9005 A,394.7016319,265.0547657,0.904159586,1.099282442,342.81,4350,0.70807212,47.5981361,230.7142008,123.8,91063.27156,48864.06202,42199.20953,2200,19,0.4,0.218,192.3498257,217.5568357,0.742133793,189.370115,1.339282442,281.3803418,1740.108339,36425.30862,23812.90843,12612.4002,5.732909181,41847.01943,142.7493057,211.4467862,36425.30862,54123.45972,41.99462886,76.93993029,-,-,PLAN 3,253,-
INF,CentralRPNM9000 A,1750.861294,156.9342963,0.594454477,1.091774134,208.06,11712,0.70807212,47.5981361,139.4157249,123.8,244097.5966,216756.6282,27340.96837,2200,12,0.4,0.866,1307.186459,84.07987496,0.318487796,74.69404073,2.03778616,111.4698254,4684.741151,97639.03863,161829.6837,-64190.64503,-29.17756592,109908.0741,416.3229343,1427.152365,97639.03863,145711.8464,1132.66478,522.8745837,0,-,PLAN 3,436,-
INF,CentralRPNM9000 B,1016.73942,249.5344231,1.313046707,1.000564608,362.46,11848,0.70807212,47.5981361,239.1869437,123.8,243190.7945,125872.3402,117318.4543,2200,53,0.4,0.944,790.72703,128.3433979,0.675341197,123.021364,1.945369347,186.4227409,4739.321949,97276.3178,97892.00631,-615.6885142,-0.279858416,101484.5939,534.010539,791.1734809,97276.3178,147409.5002,746.6610742,316.290812,Central1_6,N,PLAN 3,360,-
INF,CentralRPNM9005 A,3230.455653,175.300881,1.661607105,0.998869145,318.20,33049,0.70807212,47.5981361,203.2150675,123.8,656477.2636,399930.4098,256546.8537,2200,117,0.4,0.240,1602.657106,141.3407073,1.339712168,163.8472163,1.238869145,256.5559537,13219.4519,262590.9054,198408.9497,64181.95574,29.17361625,226520.6889,2147.099226,1600.844734,262590.9054,411171.2223,385.0731671,641.0628423,0,-,PLAN 3,116,-
INF,CharoRPNM1247 A,825.6024929,143.5185866,0.68823755,0.884720505,202.71,5381,0.70807212,47.5981361,134.3803344,123.8,110944.7391,102209.5886,8735.150461,2200,4,0.4,0.271,419.8261699,112.8936797,0.541377054,105.7054057,1.124720505,159.4521063,2152.239043,44377.89563,51974.47983,-7596.584203,-3.452992819,47395.72116,227.2842548,371.4288212,44377.89563,66942.16707,113.8871318,167.930468,-,-,PLAN 3,387,-
INF,CharoRPNM1248 A,1039.637746,231.8679434,1.161958333,0.905987756,331.80,11090,0.70807212,47.5981361,219.486277,123.8,228186.2183,128707.153,99479.06537,2200,45,0.4,0.265,526.0168781,183.308693,0.918613674,173.5200735,1.145987756,262.309469,4436.131238,91274.48733,65120.88951,26153.59782,11.88799901,96423.46642,483.206297,476.5648512,91274.48733,137979.208,139.3441024,210.4067512,-,-,PLAN 3,203,-
INF,CharoRPNM1249 B,914.9936266,187.8057201,0.822623824,0.95766531,258.55,7606,0.70807212,47.5981361,172.135355,123.8,157502.7528,113276.211,44226.54179,2200,20,0.4,0.251,457.7198794,150.1713556,0.65777834,137.641173,1.19766531,206.7402928,3042.39529,63001.10111,56665.72107,6335.380038,2.879718199,68736.41477,301.0782225,438.3424502,63001.10111,94629.1419,114.7089384,183.0879518,-,-,PLAN 3,300,-
INF,Cimoide EsteRPNM8339 A,708.3716686,135.3030654,0.684954207,1.148464433,194.21,4423,0.70807212,47.5981361,128.4068719,123.8,90959.79009,87696.41258,3263.37751,2200,1,0.4,0.209,342.5613677,111.9155483,0.566557937,106.2113813,1.388464433,160.6395309,1769.218815,36383.91603,42409.09732,-6025.181286,-2.738718766,38337.94328,194.0808619,393.4195468,36383.91603,55028.8974,71.58665598,137.0245471,0,-,PLAN 3,381,-
INF,Cimoide EsteRPNM8339 B,553.7719344,125.8774994,1.014210161,0.833713326,213.10,3794,0.70807212,47.5981361,137.4048611,123.8,76090.95571,68556.96548,7533.990237,2200,3,0.4,0.288,285.2742241,97.74093899,0.787510508,106.6916662,1.073713326,165.4668427,1517.624227,30436.38229,35316.94894,-4880.566656,-2.218439389,27882.97053,224.6564492,237.8369223,30436.38229,47203.42516,82.12152981,114.1096896,0,-,PLAN 3,373,-
INF,CimoideRPNM9132 A,329.4543143,119.7825232,5.652444856,0.828403272,605.89,6418,0.70807212,47.5981361,353.8605046,123.8,116580.8699,40786.44411,75794.42579,2200,34,0.4,0.290,169.9607325,92.87526229,4.382711974,274.3713049,1.068403272,469.7884921,2567.093615,46632.34796,21041.13869,25591.20927,11.63236785,15785.14761,744.8889377,140.796027,46632.34796,79845.59625,49.23999841,67.98429302,-,-,PLAN 3,205,-
INF,CinthiaPNM2040 A,280.7168888,262.1106093,1.456709638,0.804404263,387.39,3496,0.70807212,47.5981361,254.9298783,123.8,71563.12231,34752.75084,36810.37147,2200,17,0.4,0.299,145.8091628,201.8497971,1.121803294,196.3199595,1.044553399,298.3248803,1398.50824,28625.24892,18051.17435,10574.07457,4.806397534,29431.54991,163.569199,117.2895121,28625.24892,43498.50103,43.53028199,58.3236651,-,-,PLAN 3,209,-
INF,CinthiaRPNM2038 B,291.9021953,80.79006566,2.797491584,1.013261396,321.37,3016,0.70807212,47.5981361,190.3605782,123.8,55566.67067,36137.49177,19429.17889,2200,9,0.4,0.237,144.4167336,65.31873955,2.261770958,153.9064602,1.253261396,259.8310419,1206.422118,22226.66827,17878.79162,4347.876647,1.976307567,9433.119009,326.6375739,146.3319011,22226.66827,37523.95036,34.20639156,57.76669344,-,-,PLAN 3,314,-
INF,CinthiaRPNM2038 C,631.2526622,254.4944753,3.178766169,0.890735179,527.87,10713,0.70807212,47.5981361,331.5037873,123.8,209262.6483,78149.07958,131113.5687,2200,60,0.4,0.269,320.5350406,200.4776948,2.504068951,261.1416809,1.130735179,415.8276245,4285.283795,83705.05931,39682.23803,44022.82128,20.01037331,64260.12603,802.6418427,285.5118369,83705.05931,133287.3245,86.36507406,128.2140162,-,-,PLAN 3,158,-
INF,Edith 2RPNM8060 A,525.7217245,443.8713902,1.382873711,0.857896096,562.80,9513,0.70807212,47.5981361,380.1151672,123.8,199834.8012,65084.34949,134750.4517,2200,61,0.4,0.163,244.6056854,381.5983791,1.188863212,326.7868461,0.997896096,483.8406154,3805.043335,79933.92048,30282.18386,49651.73662,22.56897119,93341.13308,290.8027009,209.8462626,79933.92048,118350.1654,39.91718359,97.84227417,-,-,PLAN 3,142,-
INF,Edith 3PNM8039 A,263.8704227,261.3324533,0.748016042,0.8,325.66,2763,0.70807212,47.5981361,220.6463934,123.8,58222.0571,32667.15833,25554.89878,2200,12,0.4,0.175,124.0190987,222.4105985,0.636609397,187.7841646,0.94,277.1590067,1105.117115,23288.82284,15353.56441,7935.258427,3.606935649,27583.16196,78.95172363,99.21527893,23288.82284,34373.0102,21.70334227,49.60763947,-,-,PLAN 3,289,-
INF,EdithRPNM8103 A,466.6959055,260.773984,0.520022737,0.926997848,305.50,4584,0.70807212,47.5981361,209.3989006,123.8,97725.60951,57776.9531,39948.65641,2200,18,0.4,0.151,214.871492,226.558022,0.451790938,181.9238254,1.066997848,265.4120427,1833.539043,39090.24381,26601.09072,12489.15309,5.676887768,48680.86023,97.0769929,199.1854108,39090.24381,57029.48162,32.45100184,85.94859682,0,-,PLAN 3,255,-
INF,EdithRPNM8103 B,608.4315991,281.6144915,0.671801843,0.870770622,339.39,6639,0.70807212,47.5981361,231.3798854,123.8,140778.8337,75323.83196,65455.00172,2200,30,0.4,0.161,282.5013937,242.6085806,0.578751792,199.3318785,1.010770622,292.3812347,2655.588802,56311.53347,34973.67254,21337.86093,9.699027697,68537.26215,163.4981878,245.9939144,56311.53347,82598.1063,45.41976279,113.0005575,-,-,PLAN 3,217,-
INF,EdithRPNM8104 A,197.9492471,361.1862193,1.150815991,1.112960327,460.16,2929,0.70807212,47.5981361,310.522588,123.8,61467.71249,24506.11679,36961.59571,2200,17,0.4,0.126,89.13976439,320.8289393,1.022229127,275.8262282,1.252960327,408.7406443,1171.413016,24587.085,11035.50283,13551.58216,6.159810075,28598.61606,91.12126358,99.20902133,24587.085,36435.04473,11.21294867,35.65590576,-,-,PLAN 3,249,-
INF,EdithRPNM8104 B,844.4041645,620.8091263,1.854342434,1.518793733,780.28,21183,0.70807212,47.5981361,527.8408774,123.8,445711.0351,104537.2356,341173.7995,2200,155,0.4,0.092,368.896001,568.413656,1.697838382,483.2918046,1.658793733,714.4277569,8473.30823,178284.414,45669.32493,132615.0891,60.27958595,209685.5246,626.3257894,560.2769343,178284.414,263549.5425,34.00424892,147.5584004,-,-,PLAN 3,55,3
INF,HuararaniRPNM9753 A,635.4872281,311.8804789,1.257861743,1.281540777,420.06,8582,0.70807212,47.5981361,280.7057462,123.8,178384.9166,78673.31884,99711.59773,2200,45,0.4,0.187,301.7991306,262.6860596,1.059453115,236.4286686,1.521540777,353.7990275,3432.933236,71353.96663,37362.73237,33991.23426,15.45056103,79278.42442,319.742029,386.7678924,71353.96663,106776.2389,56.51930289,120.7196522,-,-,PLAN 3,184,-
INF,HuararaniRPNM9756 A,485.8557943,225.563262,0.533560341,0.909014063,271.45,4240,0.70807212,47.5981361,185.1115347,123.8,89937.51173,60148.94733,29788.5644,2200,14,0.4,0.264,245.6530269,178.448797,0.422113069,146.4464133,1.149014063,214.750521,1696.082933,35975.00469,30411.84473,5563.159964,2.528709074,43836.48713,103.6933532,223.3020561,35975.00469,52754.11551,64.85788156,98.26121076,-,-,PLAN 3,307,-
INF,JuanRPNM1954 A,984.4919311,319.9052618,0.920525679,0.877085124,399.07,12631,0.70807212,47.5981361,270.3313033,123.8,266138.9868,121880.1011,144258.8858,2200,66,0.4,0.274,501.5528189,251.1752598,0.722755466,212.2520116,1.117085124,313.3322299,5052.571676,106455.5947,62092.23898,44363.35575,20.16516171,125977.6596,362.5000413,439.9045165,106455.5947,157152.6631,137.2417263,200.6211276,-,-,PLAN 3,156,-
INF,JuanRPNM1955 A,1037.385028,275.1608337,0.666526753,1.420200086,332.48,11089,0.70807212,47.5981361,226.5591458,123.8,235029.0659,128428.2665,106600.7994,2200,48,0.4,0.169,485.0772029,235.383339,0.570173053,193.8075543,1.660200086,284.4182216,4435.667863,94011.62636,60052.55772,33959.06864,15.43594029,114179.0917,276.5779498,688.9066853,94011.62636,137964.7954,81.97332886,194.0308812,-,-,PLAN 3,185,-
INF,JuanRPNM1958 A,414.6487383,265.2781398,0.921583472,0.917968811,344.53,4593,0.70807212,47.5981361,231.7017102,123.8,96074.82181,51333.5138,44741.30801,2200,20,0.4,0.261,209.2229281,210.2967336,0.730576572,183.679337,1.157968811,273.1263188,1837.230156,38429.92872,25901.7985,12528.13022,5.694604645,43998.89839,152.8533696,192.0601226,38429.92872,57144.28817,54.7006632,83.68917126,-,-,PLAN 3,254,-
INF,LolaRPNM8681 A,438.1304101,321.6161055,1.029839043,0.92174594,410.18,5778,0.70807212,47.5981361,276.7458164,123.8,121250.758,54240.54477,67010.21328,2200,30,0.4,0.260,220.8835225,255.1748444,0.81708911,219.5741116,1.16174594,325.4445079,2311.16528,48500.30322,27345.38008,21154.92314,9.615874153,56363.91849,180.4815209,203.5984901,48500.30322,71885.32928,57.51264322,88.35340899,-,-,PLAN 3,218,-
INF,LucianoRPNM9714 A,310.0748851,242.7214343,0.582877196,0.997094071,292.85,2919,0.70807212,47.5981361,199.6081485,123.8,61893.47373,38387.27078,23506.20295,2200,11,0.4,0.241,153.8838965,195.6327402,0.469797253,160.8835626,1.237094071,236.035304,1167.779584,24757.38949,19050.82638,5706.563108,2.593892322,30104.72834,72.29423183,153.4367208,24757.38949,36322.03228,37.0397701,61.55355859,-,-,PLAN 3,305,-
INF,LucianoRPNM9714 B,668.2838863,524.8426278,1.461929645,0.999646999,650.57,13978,0.70807212,47.5981361,441.2115581,123.8,294854.5747,82733.54513,212121.0296,2200,96,0.4,0.240,331.4914625,423.2312571,1.178894946,355.7914554,1.239646999,524.6162225,5591.197095,117941.8299,41038.64306,76903.18683,34.95599402,140297.5484,390.7936099,331.3744456,117941.8299,173905.7989,79.58604497,132.596585,-,-,PLAN 3,99,-
INF,LucianoRPNM9714 C,179.4921566,285.4391923,0.848937314,0.890588316,358.45,2069,0.70807212,47.5981361,242.5193677,123.8,43530.32433,22221.12899,21309.19534,2200,10,0.4,0.269,91.14502467,224.8464857,0.668725868,191.0376325,1.130588316,282.3569103,827.412592,17412.12973,11283.75405,6128.375677,2.785625308,20493.63848,60.95103573,81.17269407,17412.12973,25735.42756,24.56219728,36.45800987,-,-,PLAN 3,301,-
INF,LuisaPNM1840 C,13.58781247,328.84,2.324,0.84,528.70,231,0.70807212,47.5981361,343.4605041,123.8,4666.876921,1682.171184,2984.705737,2200,1,0.4,1.590,14.07612789,126.9728803,0.897351216,132.6182018,2.175469276,204.1450848,92.38742656,1866.750768,1742.624633,124.1261357,0.056420971,1787.286501,12.63123047,11.82394743,1866.750768,2873.572322,22.37885277,5.630451155,-,-,PLAN 3,266,-
INF,LuisaRPNM1840 A,358.141508,586.5311278,4.691041951,0.905356536,989.96,11399,0.70807212,47.5981361,638.591192,123.8,228706.0125,44337.91869,184368.0938,2200,84,0.4,1.137,306.0923674,274.5068679,2.195490012,298.8718921,1.934449926,463.3190089,4559.564431,91482.40501,37894.23508,53588.16993,24.35825906,84024.45704,672.0227353,277.1227254,91482.40501,141818.4123,347.9266116,122.4369469,-,-,PLAN 3,134,-
INF,LuisaRPNM1840 B,126.3293715,618.620629,5.095025106,0.86992536,"1,056.79",4292,0.70807212,47.5981361,680.5417184,123.8,85972.40759,15639.5762,70332.8314,2200,32,0.4,1.467,124.6813401,250.7190098,2.064948354,275.8148334,2.146441844,428.3045682,1716.899626,34388.96304,15435.5499,18953.41314,8.61518779,31259.98211,257.4605279,108.4634597,34388.96304,53401.58751,182.9556799,49.87253602,-,-,PLAN 3,231,-
INF,LuisaRPNM1840 C,63.52368966,319.725824,2.203734931,0.806976249,509.25,1040,0.70807212,47.5981361,331.2826171,123.8,21044.29416,7864.23278,13180.06138,2200,6,0.4,1.632,66.87278383,121.4853808,0.837347368,125.8765851,2.12380407,193.4972545,416.0207073,8417.717663,8278.850638,138.8670245,0.063121375,8124.065609,55.99574955,53.96474826,8417.717663,12939.70007,109.1233383,26.74911353,-,-,PLAN 3,354,-
INF,LuisaRPNM1879 A,498.3282636,143.3760587,3.986348783,0.919713639,486.20,7790,0.70807212,47.5981361,291.2633617,123.8,145144.7653,61693.03903,83451.72623,2200,38,0.4,0.997,398.0793526,71.79306527,1.996094752,145.8450576,1.836736128,243.457214,3115.896607,58057.9061,49282.22385,8775.68225,3.988946477,28579.33695,794.6041067,366.11901,58057.9061,96915.29013,396.9145428,159.231741,-,-,PLAN 3,282,-
INF,MarianaRPNM9817 A,689.2954648,621.8012386,1.900834591,1.366876751,785.27,17403,0.70807212,47.5981361,530.7563045,123.8,365847.9136,85334.77855,280513.1351,2200,128,0.4,0.599,440.8023132,388.9315105,1.18895625,331.9836604,2.185283614,491.181748,6961.083181,146339.1655,54571.32638,91767.83908,41.71265413,171441.9095,524.0946652,602.5224338,146339.1655,216514.0507,263.9269693,176.3209253,-,-,PLAN 3,84,-
